age,c_charge_degree,race,age_cat,score_text,sex,priors_count,days_b_screening_arrest,decile_score,length_of_stay,class
22,0,0,2,2,0,0,0.0,7,0,0
29,0,2,0,0,0,20,11.0,10,56,1
30,0,0,0,2,1,6,-1.0,5,2,1
35,1,0,0,1,1,1,-1.0,1,9,0
51,0,0,1,0,1,19,-1.0,8,2,1
23,0,2,2,1,1,0,-1.0,3,0,0
43,0,2,0,2,1,4,-1.0,5,47,0
43,1,0,0,1,0,0,-1.0,1,1,0
30,0,5,0,2,0,4,-27.0,7,1,1
23,0,0,2,0,1,7,-1.0,8,1,1
68,1,2,1,1,1,0,-1.0,1,3,0
29,0,2,0,1,1,0,-1.0,2,1,1
44,0,2,0,1,1,6,0.0,3,-1,0
34,0,0,0,0,1,8,0.0,9,2,1
33,0,2,0,0,1,0,0.0,9,0,1
25,0,2,0,1,0,0,-1.0,4,1,0
32,1,5,0,1,1,0,0.0,2,0,0
30,0,0,0,2,1,21,0.0,7,0,1
23,0,2,2,1,1,4,-1.0,4,0,1
25,0,0,0,0,1,5,-1.0,8,35,0
38,0,0,0,1,1,5,-1.0,3,1,0
22,1,0,2,2,1,4,-12.0,6,0,0
31,0,2,0,1,0,2,-28.0,4,27,1
41,0,0,0,2,1,14,0.0,6,0,1
39,0,0,0,1,1,0,0.0,3,0,0
50,0,2,1,1,1,1,-4.0,1,1,0
27,0,0,0,2,1,10,-1.0,7,0,0
24,0,2,2,1,1,2,-1.0,2,1,0
35,0,0,0,2,1,7,-1.0,6,1,0
57,1,5,1,1,1,0,-1.0,1,0,0
24,0,0,2,2,0,2,-1.0,7,1,1
28,0,3,0,2,1,3,-1.0,5,0,1
40,1,2,0,1,1,0,-1.0,1,0,1
23,0,0,2,1,1,0,0.0,3,0,1
67,0,2,1,1,1,0,-1.0,1,1,0
28,0,2,0,1,1,0,0.0,2,-1,0
38,1,0,0,1,1,17,-1.0,4,1,1
30,1,3,0,1,0,3,-1.0,3,1,1
19,0,0,2,1,0,1,-1.0,4,2,1
27,0,0,0,0,1,5,-1.0,9,1,1
26,0,0,0,0,1,8,0.0,8,0,1
32,0,0,0,1,1,1,-1.0,2,98,0
31,0,5,0,2,1,5,-1.0,6,3,0
29,0,0,0,0,0,11,-1.0,9,23,1
45,0,2,1,0,0,0,-1.0,9,0,1
31,0,3,0,1,1,0,-1.0,2,1,0
53,1,2,1,1,1,1,-1.0,1,0,0
39,0,2,0,1,1,2,-2.0,1,-1,1
25,0,0,0,1,1,0,0.0,2,1,0
24,0,0,2,0,1,0,-1.0,10,0,0
39,0,2,0,1,0,1,-1.0,4,7,0
21,1,0,2,0,1,0,-1.0,10,35,1
39,0,2,0,1,1,1,-1.0,1,1,0
33,0,2,0,2,1,3,-1.0,6,1,0
24,1,0,2,2,1,1,-1.0,7,24,0
34,0,3,0,1,1,1,-1.0,2,4,0
26,0,0,0,2,0,1,0.0,7,2,0
34,0,0,0,0,1,22,-29.0,9,1,0
22,1,2,2,2,1,2,-1.0,6,0,1
66,1,2,1,1,1,0,-1.0,1,0,0
31,0,0,0,0,1,13,-1.0,9,1,1
41,1,2,0,1,1,2,-3.0,1,1,0
23,1,2,2,0,1,0,-1.0,9,1,0
25,1,0,0,2,1,6,-1.0,7,32,0
42,1,2,0,1,1,0,0.0,1,0,0
57,0,2,1,1,1,0,0.0,1,27,0
52,0,2,1,1,0,0,-1.0,2,118,1
42,0,0,0,2,1,0,-1.0,5,0,0
36,1,2,0,1,1,2,-1.0,1,0,0
22,1,3,2,1,1,0,0.0,3,0,1
36,1,3,0,1,0,1,0.0,3,1,0
32,1,3,0,1,1,0,-1.0,1,0,0
72,0,2,1,1,1,3,-5.0,1,4,0
31,0,0,0,2,0,0,0.0,5,0,1
24,1,0,2,2,0,0,-1.0,5,0,0
40,1,2,0,2,0,0,-1.0,5,2,0
21,0,2,2,2,1,0,-1.0,7,0,1
28,1,0,0,1,1,0,-2.0,3,0,0
32,0,0,0,1,0,0,-1.0,2,0,0
57,1,0,1,1,1,0,0.0,1,0,0
54,1,2,1,1,0,1,-7.0,2,4,0
33,1,0,0,2,1,3,-1.0,6,114,1
24,0,0,2,1,1,2,-1.0,3,10,1
23,0,0,2,2,1,2,-1.0,6,1,1
28,1,0,0,0,1,6,-1.0,8,1,1
21,0,0,2,2,1,0,-2.0,6,1,0
34,0,0,0,1,1,3,-1.0,1,0,0
57,0,2,1,1,1,9,-1.0,4,58,1
37,1,2,0,1,1,4,-1.0,4,82,1
40,1,0,0,1,1,2,-1.0,3,0,0
45,1,0,1,1,1,0,-6.0,1,0,0
32,0,3,0,1,1,3,0.0,3,0,0
20,0,0,2,2,1,0,-1.0,7,1,1
25,0,2,0,1,1,1,-23.0,3,-1,0
26,0,0,0,0,1,0,-1.0,9,1,0
64,1,0,1,1,0,1,-1.0,1,0,1
23,0,3,2,1,1,0,-1.0,3,45,0
57,1,2,1,1,1,0,0.0,2,1,0
27,0,0,0,1,1,1,0.0,2,6,0
21,1,3,2,1,0,0,-1.0,4,1,1
24,0,2,2,1,1,2,-1.0,3,1,1
43,1,0,0,0,1,15,-1.0,9,0,1
52,1,0,1,1,1,1,-21.0,1,9,0
24,0,0,2,1,1,0,-1.0,3,9,1
31,0,0,0,0,1,15,-1.0,9,2,1
20,0,0,2,1,1,0,0.0,4,-1,1
58,1,2,1,1,0,2,-23.0,1,1,0
45,1,3,1,2,1,1,-1.0,6,26,0
21,0,0,2,0,1,1,-1.0,8,2,0
30,0,2,0,1,1,2,-1.0,4,0,0
43,0,2,0,1,1,6,-1.0,4,9,1
64,0,2,1,1,1,8,-1.0,1,0,0
30,0,5,0,1,1,0,-1.0,1,0,0
23,0,0,2,2,0,0,-1.0,6,1,1
37,1,5,0,1,1,6,-1.0,1,1,0
50,0,2,1,1,1,0,-1.0,1,0,0
55,1,0,1,2,1,10,-1.0,7,4,1
34,1,5,0,1,1,2,-1.0,1,1,0
30,0,0,0,1,1,1,-1.0,1,0,0
39,0,2,0,1,1,0,-3.0,1,2,1
59,0,3,1,1,1,1,-2.0,2,1,1
32,0,0,0,2,1,10,-1.0,6,3,1
25,0,2,0,1,1,0,-1.0,2,0,1
55,1,2,1,1,0,0,-1.0,1,1,0
28,1,2,0,1,1,2,-1.0,4,13,0
40,0,0,0,1,0,2,-1.0,1,1,0
24,0,0,2,2,1,4,-1.0,7,4,0
23,0,0,2,1,0,1,-6.0,3,0,0
35,1,2,0,1,1,4,-1.0,2,31,0
28,0,3,0,2,1,1,-1.0,5,1,0
36,0,2,0,1,0,5,-1.0,3,0,1
35,0,0,0,2,1,9,-1.0,6,1,0
34,0,3,0,1,0,5,0.0,4,1,0
43,1,0,0,1,1,2,-1.0,1,2,0
53,1,3,1,1,1,0,0.0,1,1,0
23,1,2,2,0,1,4,-1.0,9,2,1
38,1,3,0,1,1,2,0.0,2,29,0
20,0,2,2,1,1,0,-1.0,4,0,0
34,0,0,0,2,1,4,-1.0,6,0,1
33,0,0,0,2,0,1,-3.0,5,0,0
21,1,0,2,1,0,0,-1.0,4,1,0
25,0,0,0,1,1,1,-24.0,4,0,1
22,0,0,2,1,1,3,-1.0,3,8,1
34,0,3,0,0,1,14,-1.0,9,40,1
46,0,2,1,1,0,1,-1.0,2,25,0
23,0,0,2,2,1,1,-1.0,6,3,1
32,0,3,0,0,1,20,0.0,10,0,0
52,1,2,1,2,0,6,0.0,7,33,0
20,0,0,2,0,1,1,-1.0,10,1,1
39,0,0,0,1,1,4,0.0,4,40,0
40,0,3,0,2,1,8,-1.0,5,0,1
21,0,3,2,2,1,2,-1.0,7,2,1
34,1,0,0,1,1,5,-1.0,3,3,1
58,1,2,1,1,1,0,-1.0,1,0,0
23,1,0,2,2,0,0,-1.0,6,1,0
34,1,3,0,1,1,0,0.0,1,0,0
41,1,0,0,1,1,1,-1.0,2,1,0
22,0,0,2,0,1,3,0.0,10,319,1
50,0,0,1,1,1,12,-22.0,1,1,1
29,1,0,0,2,1,0,-1.0,5,1,0
26,0,5,0,1,1,1,-1.0,4,2,1
47,1,2,1,1,1,2,-25.0,1,1,0
52,0,3,1,1,1,3,-1.0,4,13,0
42,1,3,0,1,1,0,0.0,1,4,0
37,1,0,0,0,1,22,-1.0,9,1,1
30,0,2,0,1,1,1,-1.0,3,0,0
45,0,2,1,1,1,2,-1.0,1,7,0
33,0,0,0,2,1,8,0.0,5,2,0
24,1,0,2,2,0,3,-1.0,6,2,1
29,1,3,0,1,1,2,-26.0,4,0,0
23,0,0,2,2,1,1,-1.0,5,7,1
27,1,3,0,1,1,0,-1.0,2,0,0
53,1,0,1,1,1,0,-3.0,1,0,0
26,1,2,0,2,1,5,-1.0,5,5,0
25,1,0,0,0,0,1,0.0,9,0,0
30,0,0,0,2,1,3,-1.0,5,2,0
29,1,2,0,1,1,1,-1.0,3,43,0
58,0,2,1,1,1,1,-1.0,1,0,1
28,0,2,0,2,1,0,-1.0,6,37,1
23,0,0,2,2,1,0,-1.0,6,1,1
22,0,0,2,2,1,0,-1.0,7,32,1
36,0,2,0,1,0,3,0.0,4,25,0
54,1,2,1,1,1,4,-1.0,2,3,0
36,0,0,0,2,1,9,-1.0,7,0,1
22,0,2,2,0,1,0,-1.0,8,57,0
23,0,2,2,2,1,3,-1.0,5,9,1
23,0,0,2,1,1,1,-1.0,4,3,1
30,1,2,0,1,1,1,-1.0,3,0,1
30,0,3,0,1,1,1,0.0,2,-1,1
24,1,0,2,0,0,11,-1.0,9,77,1
21,0,0,2,0,0,1,-1.0,9,4,0
31,1,0,0,0,1,6,29.0,10,0,1
25,1,2,0,1,1,0,-1.0,2,0,0
21,0,3,2,0,1,0,-1.0,9,0,1
42,1,2,0,1,1,0,0.0,1,6,0
20,1,2,2,1,1,0,0.0,3,-1,0
26,0,0,0,1,1,0,0.0,4,-1,1
41,0,3,0,1,0,0,0.0,1,0,0
41,0,2,0,2,1,14,-1.0,6,6,1
29,1,2,0,1,1,0,-1.0,1,0,0
29,0,0,0,1,1,0,-1.0,2,72,0
28,0,0,0,1,1,2,-4.0,2,1,1
24,1,0,2,2,0,0,-1.0,6,1,0
33,1,1,0,1,1,0,-1.0,1,0,0
20,1,2,2,0,0,3,-1.0,10,0,1
30,0,0,0,0,1,2,-1.0,8,0,1
23,1,0,2,2,1,2,-1.0,7,3,1
28,0,2,0,1,1,1,-1.0,4,30,1
21,0,2,2,2,0,0,-1.0,6,2,0
26,0,2,0,1,1,5,-1.0,4,35,1
25,0,0,0,2,1,5,-1.0,5,36,0
43,0,2,0,1,0,0,-2.0,1,1,1
32,0,0,0,1,0,3,-1.0,2,0,1
21,0,0,2,2,1,2,-1.0,5,8,1
36,0,0,0,1,1,0,0.0,1,0,0
59,0,2,1,1,1,1,-2.0,1,0,1
38,1,2,0,1,1,5,-1.0,4,2,1
27,1,3,0,1,1,1,-1.0,1,0,0
30,0,0,0,0,0,10,0.0,10,0,1
44,1,2,0,1,0,0,-2.0,1,0,0
26,0,0,0,0,1,9,0.0,9,79,1
35,0,0,0,0,1,16,-1.0,8,191,1
37,0,0,0,1,1,4,-1.0,2,1,0
21,0,0,2,2,0,0,-2.0,5,0,0
43,0,2,0,2,1,1,-1.0,6,69,1
20,0,0,2,1,1,0,-1.0,3,0,0
44,0,0,0,2,1,7,-1.0,6,24,0
31,0,0,0,2,1,2,0.0,5,-1,1
35,0,3,0,0,1,12,-1.0,9,10,0
61,0,0,1,2,1,15,-1.0,6,1,1
24,0,0,2,1,1,1,-1.0,3,0,1
49,0,5,1,1,1,7,-1.0,3,3,1
27,0,0,0,1,1,8,-1.0,3,17,1
69,0,2,1,1,1,6,-1.0,2,1,1
34,1,0,0,2,1,8,-1.0,7,1,0
24,0,0,2,2,1,2,-1.0,7,1,1
31,1,0,0,2,1,1,-1.0,7,1,0
28,1,0,0,2,1,5,-1.0,5,51,1
49,1,0,1,1,1,0,0.0,1,0,0
32,0,0,0,2,0,5,-1.0,7,1,0
36,0,0,0,0,1,16,-8.0,8,8,1
30,0,0,0,2,1,1,-1.0,5,21,0
51,1,3,1,1,1,1,-1.0,1,1,0
36,0,0,0,2,1,4,0.0,5,1,0
31,1,3,0,1,0,0,-1.0,2,0,0
22,0,2,2,2,1,0,-1.0,5,0,1
33,0,5,0,1,1,0,-1.0,1,1,0
27,0,0,0,2,0,3,-1.0,5,0,0
30,1,2,0,1,1,1,-1.0,1,0,0
25,0,2,0,0,1,9,-1.0,8,0,1
42,1,0,0,2,1,1,0.0,6,6,1
21,0,3,2,2,1,0,0.0,6,0,1
37,1,3,0,1,1,3,-1.0,1,2,1
56,0,0,1,0,1,22,-1.0,9,71,1
47,1,2,1,1,0,0,-1.0,1,0,0
25,1,0,0,1,1,0,-1.0,4,0,0
25,1,2,0,1,0,0,-1.0,3,0,0
37,0,0,0,1,1,2,-13.0,3,7,0
27,0,0,0,2,1,6,0.0,6,30,1
20,1,2,2,1,1,0,-1.0,4,1,0
29,0,5,0,1,1,4,-1.0,2,3,1
21,0,5,2,1,1,1,-1.0,4,0,1
29,0,0,0,0,1,6,-1.0,10,39,1
24,1,2,2,1,1,1,0.0,4,1,1
53,0,3,1,0,1,9,-1.0,8,130,1
21,0,0,2,2,1,1,-1.0,7,1,0
31,0,0,0,0,1,15,0.0,10,104,0
22,0,0,2,2,1,2,-1.0,5,1,1
22,0,2,2,1,1,0,-2.0,3,1,0
24,0,3,2,0,1,11,-15.0,10,0,1
31,1,2,0,2,0,2,0.0,6,117,0
36,0,2,0,1,1,6,-25.0,4,0,0
26,1,0,0,1,1,0,0.0,4,0,0
21,0,0,2,0,1,0,-1.0,9,1,1
22,1,0,2,2,1,1,-1.0,7,1,1
20,0,0,2,1,1,0,-1.0,4,0,0
21,0,0,2,2,1,0,-1.0,7,0,0
58,1,2,1,1,1,3,-4.0,2,-1,0
55,0,2,1,1,1,1,0.0,3,0,0
67,1,2,1,1,1,0,0.0,1,42,0
33,0,0,0,0,1,18,0.0,10,1,1
38,1,3,0,1,1,0,0.0,1,1,0
26,0,0,0,2,1,1,0.0,6,0,1
30,0,0,0,0,1,13,-1.0,10,474,1
25,0,0,0,2,0,0,-1.0,7,5,0
27,1,0,0,1,1,0,-1.0,2,2,1
37,0,2,0,0,1,11,-1.0,9,0,1
29,0,0,0,1,1,12,0.0,2,0,1
51,0,2,1,1,1,4,-1.0,1,1,1
28,1,2,0,2,0,1,0.0,5,0,1
46,0,2,1,2,1,7,0.0,6,36,1
30,0,2,0,0,0,2,-1.0,10,43,1
20,1,0,2,2,1,1,-2.0,7,0,1
47,1,5,1,1,1,3,-1.0,2,3,0
30,0,2,0,1,1,0,-1.0,3,1,0
26,0,0,0,1,1,0,0.0,2,2,0
23,0,3,2,1,1,0,-1.0,2,0,1
24,1,5,2,2,1,5,-1.0,6,5,0
30,1,3,0,1,1,2,-1.0,2,5,1
33,0,2,0,2,0,2,-1.0,5,43,1
30,1,2,0,1,1,1,-4.0,2,1,1
36,0,2,0,1,1,0,0.0,1,36,0
29,1,0,0,1,1,0,0.0,2,0,0
20,0,0,2,0,1,0,0.0,10,0,1
27,0,0,0,0,1,13,-1.0,10,0,1
27,0,0,0,2,1,2,-1.0,5,1,0
23,0,0,2,1,0,0,0.0,3,0,1
33,1,2,0,1,1,0,-2.0,3,0,1
20,0,0,2,0,0,1,-1.0,8,3,1
51,0,0,1,1,1,1,-1.0,2,162,0
34,1,2,0,1,1,2,-1.0,2,1,0
26,0,2,0,2,0,0,-1.0,6,0,0
20,0,5,2,1,1,0,-1.0,3,1,1
24,1,2,2,2,0,0,0.0,5,0,0
38,0,0,0,1,1,0,0.0,4,1,0
20,0,0,2,2,1,0,0.0,7,0,1
21,0,5,2,2,1,0,-1.0,5,2,1
44,0,0,0,1,1,0,-1.0,3,2,0
27,0,0,0,1,1,0,-1.0,4,9,1
27,1,0,0,1,1,1,-1.0,2,2,0
29,1,0,0,0,0,9,-1.0,8,214,1
20,0,0,2,1,1,2,-17.0,3,16,1
55,0,0,1,1,1,0,-1.0,1,0,0
22,0,0,2,1,0,0,-7.0,4,5,0
30,0,0,0,2,1,11,0.0,7,1,1
44,1,2,0,1,0,0,-1.0,1,0,0
24,1,3,2,1,1,0,-1.0,2,1,0
28,0,2,0,2,1,0,0.0,7,53,0
40,0,3,0,1,1,0,0.0,1,0,0
39,0,0,0,2,0,3,-1.0,5,0,1
22,0,0,2,1,1,1,-4.0,3,1,0
27,1,4,0,2,1,3,0.0,7,0,0
30,1,0,0,1,0,0,0.0,3,-1,0
44,0,2,0,1,1,0,0.0,4,11,0
28,1,2,0,1,1,2,-1.0,1,1,0
40,1,5,0,1,1,0,-1.0,1,0,0
32,0,0,0,1,1,0,-1.0,2,1,0
25,1,0,0,2,1,5,-1.0,5,0,1
42,0,2,0,2,1,2,-1.0,5,0,1
28,1,2,0,1,1,2,0.0,3,1,1
23,1,2,2,2,1,1,0.0,5,0,1
22,0,0,2,2,1,0,0.0,7,0,1
22,0,2,2,2,1,0,-3.0,5,-1,0
29,1,0,0,1,1,0,-1.0,2,0,1
52,1,0,1,1,1,2,-1.0,1,10,0
39,0,0,0,1,1,0,-1.0,1,18,0
40,0,5,0,1,1,4,-1.0,1,15,1
50,0,1,1,2,1,5,0.0,7,11,1
48,0,5,1,1,0,0,-1.0,1,1,0
49,0,2,1,1,1,0,-1.0,1,73,0
31,0,0,0,2,1,3,0.0,5,0,0
20,0,0,2,0,1,2,-1.0,8,33,1
57,1,2,1,2,1,12,0.0,5,3,0
37,1,0,0,1,0,0,-1.0,1,0,0
24,0,2,2,1,1,0,-1.0,2,1,0
23,0,3,2,2,1,1,-1.0,6,1,1
46,0,0,1,0,0,2,-1.0,10,9,1
27,0,0,0,2,1,17,0.0,7,1,1
52,0,2,1,1,1,1,-1.0,1,24,0
53,0,0,1,1,1,15,-1.0,1,80,1
23,0,0,2,2,0,0,-1.0,7,2,0
32,0,0,0,0,1,16,-1.0,10,0,1
37,1,3,0,1,0,0,-3.0,3,0,0
42,0,0,0,1,1,0,-3.0,1,33,1
22,1,0,2,2,1,1,-1.0,6,0,1
29,1,0,0,1,1,0,-1.0,3,1,0
35,0,3,0,1,1,2,-8.0,1,8,0
53,0,2,1,1,1,1,-12.0,1,11,0
38,0,5,0,1,1,2,0.0,3,0,1
40,0,0,0,1,1,1,0.0,1,0,1
59,1,0,1,1,1,1,-1.0,1,62,0
59,0,2,1,1,1,1,-1.0,2,0,1
39,0,2,0,2,0,8,-1.0,7,31,1
27,0,0,0,1,1,1,-3.0,2,3,0
25,0,2,0,1,1,6,-16.0,4,1,0
37,1,5,0,1,1,0,-1.0,1,0,0
26,0,0,0,0,1,10,-1.0,8,1,1
29,1,3,0,1,1,0,0.0,2,3,1
28,0,0,0,2,1,11,-1.0,6,2,1
25,0,3,0,2,0,14,-1.0,6,0,0
23,0,0,2,1,0,1,-1.0,3,0,0
22,0,0,2,0,1,11,0.0,10,0,1
25,0,5,0,1,1,1,-1.0,4,68,1
43,1,0,0,2,1,4,0.0,5,0,1
57,0,2,1,1,1,14,-28.0,4,19,1
56,0,2,1,1,0,3,-1.0,1,0,0
38,0,0,0,1,1,0,-1.0,3,0,1
37,0,0,0,2,0,3,-1.0,7,28,0
25,1,2,0,0,1,5,-1.0,9,14,1
38,0,0,0,0,1,15,-1.0,9,1,0
32,1,0,0,0,1,11,-1.0,9,1,1
51,0,2,1,1,1,3,-13.0,3,13,1
26,0,0,0,1,1,3,0.0,4,33,0
23,0,0,2,1,1,0,-1.0,3,0,1
29,1,2,0,2,1,2,-2.0,5,1,0
41,0,0,0,0,0,8,0.0,8,65,1
25,0,0,0,0,1,2,-1.0,9,274,0
26,0,0,0,0,0,5,-1.0,9,6,1
21,0,0,2,2,1,0,-1.0,5,12,1
38,0,2,0,1,1,2,-21.0,3,19,0
51,0,2,1,1,0,4,-11.0,3,8,0
23,0,2,2,1,1,3,-1.0,4,41,1
51,0,0,1,0,1,22,-1.0,9,34,1
50,0,2,1,1,1,2,-1.0,2,9,1
53,1,2,1,1,1,0,-1.0,1,1,0
24,0,0,2,2,0,1,26.0,6,0,1
39,1,0,0,1,1,2,-1.0,1,1,1
26,0,3,0,1,1,5,-1.0,3,0,0
48,0,2,1,1,1,1,0.0,2,0,0
40,0,0,0,2,1,6,-1.0,7,1,0
45,0,2,1,1,1,2,-1.0,1,0,0
22,1,0,2,1,1,0,-1.0,3,0,1
26,0,0,0,2,1,3,-1.0,6,1,0
21,1,0,2,0,1,0,-1.0,9,1,0
33,0,0,0,0,1,10,0.0,9,2,1
55,1,2,1,1,1,3,0.0,3,1,0
59,1,3,1,1,1,1,-1.0,1,0,0
25,0,0,0,0,1,5,-1.0,8,0,1
27,0,0,0,0,1,11,-1.0,8,4,0
21,0,2,2,0,1,2,-1.0,9,5,1
57,0,2,1,1,0,2,-1.0,1,0,0
25,0,3,0,1,0,0,0.0,4,0,0
42,0,2,0,1,1,0,-7.0,1,2,0
51,0,0,1,1,1,2,-1.0,3,24,0
44,1,2,0,1,1,0,-1.0,1,0,0
31,1,3,0,2,1,1,-1.0,6,117,0
44,1,2,0,2,0,1,-6.0,5,4,0
39,0,3,0,1,0,10,-1.0,4,0,1
23,0,0,2,2,1,1,-1.0,5,0,0
20,0,0,2,2,1,3,-1.0,7,21,1
24,1,0,2,1,1,0,-1.0,3,1,0
32,1,0,0,1,1,0,0.0,1,0,0
26,0,0,0,2,1,4,0.0,6,45,1
21,0,0,2,1,1,1,-10.0,3,2,0
25,1,0,0,1,0,0,-1.0,2,0,0
24,0,2,2,1,1,0,0.0,4,0,0
20,0,2,2,0,0,0,-1.0,8,18,1
60,0,0,1,1,1,0,-1.0,1,218,0
24,0,2,2,2,0,1,-1.0,6,0,0
36,0,0,0,1,1,9,-1.0,4,57,0
23,0,0,2,2,1,3,-1.0,5,3,1
22,0,0,2,2,0,2,-1.0,5,1,0
37,1,3,0,1,1,0,0.0,1,0,0
36,0,0,0,0,1,0,0.0,8,1,0
25,1,2,0,1,0,0,-1.0,3,1,0
45,0,0,1,1,0,1,-1.0,4,6,0
25,0,0,0,1,1,0,-1.0,4,7,0
72,1,2,1,1,1,1,-23.0,1,1,0
24,0,0,2,2,1,3,0.0,5,0,1
51,0,0,1,2,1,14,-11.0,5,7,0
25,1,2,0,1,1,2,0.0,4,1,1
26,0,0,0,0,1,9,-1.0,10,2,1
20,0,3,2,0,1,2,9.0,10,192,1
29,0,0,0,2,1,0,0.0,6,1,0
51,1,2,1,1,0,1,-30.0,2,1,0
25,0,0,0,2,1,2,-1.0,5,26,0
31,1,0,0,2,1,8,-1.0,7,0,1
35,1,3,0,1,1,5,-1.0,2,0,0
55,1,2,1,1,1,1,-3.0,1,0,0
54,0,5,1,1,1,1,-2.0,1,2,0
41,0,2,0,2,0,3,-1.0,5,1,0
35,0,0,0,1,1,6,-1.0,3,0,0
42,1,0,0,2,1,7,-1.0,5,0,0
27,1,0,0,0,1,2,-1.0,9,1,0
25,1,2,0,1,0,0,-1.0,4,0,0
30,0,2,0,0,1,9,0.0,9,44,1
35,0,2,0,1,0,4,-30.0,3,13,0
50,1,3,1,1,1,2,0.0,1,0,0
39,1,0,0,1,1,2,-1.0,1,47,0
22,0,0,2,1,0,0,-1.0,4,1,1
24,0,0,2,1,1,0,0.0,3,-1,1
27,0,0,0,2,1,1,0.0,5,0,1
31,1,0,0,1,1,0,-1.0,2,3,0
49,1,0,1,2,1,1,-1.0,7,10,0
20,0,0,2,2,1,2,-1.0,5,1,1
37,1,0,0,1,0,0,0.0,4,5,0
34,0,0,0,1,1,0,-1.0,3,10,1
30,1,0,0,0,1,1,-1.0,8,0,0
29,0,0,0,0,1,7,-1.0,9,1,0
21,1,2,2,2,0,3,-1.0,7,1,1
33,0,0,0,1,1,1,-1.0,2,3,1
24,0,0,2,0,1,4,-27.0,8,26,1
21,0,2,2,2,1,2,-1.0,7,1,1
24,0,0,2,1,0,0,-1.0,4,1,0
26,0,0,0,1,1,2,0.0,2,3,1
64,0,0,1,1,1,0,-1.0,4,4,0
36,0,2,0,1,1,4,-1.0,2,1,1
33,1,2,0,1,1,3,0.0,3,0,0
32,1,2,0,2,1,9,0.0,7,4,1
42,0,0,0,1,1,1,-1.0,4,1,1
29,0,2,0,1,1,2,0.0,3,1,0
39,0,0,0,1,0,1,-1.0,1,0,0
34,0,0,0,0,1,10,-1.0,9,0,1
31,0,2,0,1,1,10,-18.0,2,1,1
28,0,0,0,0,0,13,-1.0,9,32,1
67,1,2,1,1,0,0,-3.0,1,0,0
25,0,0,0,0,1,2,0.0,9,0,0
31,0,2,0,0,0,2,-1.0,8,1,1
30,0,0,0,2,0,8,-1.0,7,45,1
23,1,0,2,2,1,3,0.0,6,4,1
41,0,0,0,2,1,0,-1.0,7,0,0
22,0,2,2,1,1,0,-1.0,4,6,1
30,0,0,0,1,0,3,-1.0,2,0,0
39,1,2,0,1,1,0,0.0,2,0,0
21,1,0,2,2,1,1,-18.0,7,0,1
30,0,0,0,0,1,7,0.0,8,0,1
30,0,0,0,0,1,1,0.0,9,-1,0
31,1,0,0,1,1,4,-1.0,3,1,1
29,1,0,0,0,1,3,-1.0,8,60,1
32,1,0,0,0,1,0,-1.0,9,0,0
23,0,3,2,2,0,0,-2.0,6,1,1
59,0,0,1,0,1,8,-23.0,8,8,1
30,0,0,0,2,1,1,-1.0,6,0,1
26,1,3,0,1,0,0,0.0,3,0,0
35,1,2,0,1,1,2,0.0,2,34,1
23,0,0,2,0,1,2,-1.0,9,71,0
45,1,2,1,1,1,3,-1.0,3,92,1
31,1,0,0,1,0,0,-1.0,2,0,0
34,0,0,0,0,1,27,-1.0,9,118,1
38,1,2,0,1,1,2,-1.0,1,1,0
29,0,0,0,0,0,11,-1.0,8,0,0
41,0,2,0,1,1,0,-1.0,1,1,0
32,0,0,0,0,1,19,-1.0,10,14,1
52,0,5,1,2,1,13,-1.0,7,1,1
27,0,0,0,2,1,9,-1.0,7,0,1
34,0,0,0,1,1,1,-17.0,1,1,0
28,1,0,0,1,1,3,0.0,3,-1,1
28,0,3,0,1,0,0,-1.0,2,2,0
25,1,2,0,1,1,1,0.0,3,0,1
29,1,3,0,1,0,0,-3.0,3,0,0
23,0,0,2,2,1,0,-1.0,5,1,0
29,1,0,0,1,1,2,-1.0,1,0,0
56,0,5,1,1,1,6,-1.0,2,1,1
48,0,2,1,0,1,23,-1.0,8,360,1
23,0,0,2,2,1,3,-1.0,5,6,1
24,1,0,2,1,1,1,-1.0,4,0,1
25,1,5,0,1,1,0,0.0,1,-1,0
24,0,3,2,1,1,1,0.0,4,10,0
35,0,0,0,0,1,23,-1.0,9,1,1
21,0,2,2,1,1,0,-1.0,4,0,0
35,1,3,0,1,1,1,-1.0,1,0,1
60,1,5,1,1,1,1,-1.0,1,1,0
30,1,2,0,0,0,0,0.0,8,0,0
30,0,0,0,0,1,14,-1.0,9,2,1
30,1,2,0,1,1,3,-1.0,4,0,0
37,0,4,0,1,1,0,-1.0,2,0,0
60,0,2,1,1,1,1,-1.0,1,0,0
38,0,2,0,1,1,5,-11.0,1,3,1
22,1,2,2,2,1,0,0.0,6,0,1
48,1,0,1,1,1,7,-1.0,4,4,1
29,1,0,0,1,0,1,-1.0,2,0,0
48,1,3,1,1,1,1,0.0,1,0,1
41,0,2,0,1,1,0,-1.0,1,1,0
40,0,0,0,0,1,15,-1.0,8,54,0
21,0,0,2,1,1,0,-2.0,3,0,1
51,1,2,1,1,0,0,-1.0,1,0,0
26,0,0,0,2,1,6,-1.0,6,1,0
30,1,2,0,1,1,0,-1.0,2,0,0
20,1,5,2,2,1,0,-1.0,6,0,1
24,1,0,2,2,1,0,-1.0,5,1,1
60,0,5,1,1,1,4,-1.0,1,1,0
59,1,0,1,2,1,15,-1.0,6,14,1
